,DATE,wind_x,wind_y,ceiling,visibility,pressure,dew,precipitation_duration,precipitation_depth,pm25,mean_aod,min_aod,max_aod,grid_id,location,tz,wkt,Latitudes,Longitudes
72297603166,2018-08-16,-52.10333469,91.5058468,15759.41935,46840.0625,10141.04167,181.8709677,1.92,0,11.8375,0.318263158,0.246,0.449,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-17,-61.45191745,39.61776828,12897.46154,51222.88889,10163.08333,189.3076923,1.92,0,14.765,0.179026316,0.157,0.21,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-18,-22.17289702,16.17713747,15062.46429,48744.58621,10162.5,186.75,1.92,0,15.73,0.185947368,0.143,0.239,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-19,-45.65958653,25.24442171,21169.07692,51103.59259,10132.79167,175.6153846,1.92,0,16.25238095,0.181947368,0.123,0.269,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-21,-22.06552687,38.74228762,10704.92308,50686.48148,10131.41667,178.4230769,1.92,0,17.9,0.307605263,0.222,0.412,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-22,-22.37296154,-74.17803449,12697.36667,47624.29032,10146.54167,171.0333333,1.92,0,14.2,0.128657895,0.087,0.162,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-23,-79.97430627,44.45819805,14560.5,51759.25926,10149.16667,168.4230769,1.92,0,17.375,0.129473684,0.086,0.145,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-24,-6.906039597,68.47883887,11765.32143,47801.34483,10133.58333,165.2857143,1.92,0,24.83,0.29675,0.276,0.314,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-25,-3.063310888,76.16812083,12651.57692,47289.03704,10125.91667,161.6538462,1.92,0,28.42857143,0.218131579,0.154,0.318,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-26,-89.01419538,14.84912234,12936.15385,49315.59259,10140.58333,164.2307692,1.92,0,21.59047619,0.238,0.185,0.299,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-27,-24.6478067,16.8808219,14051.7037,48991.17857,10133,157.2592593,1.92,0,20.24347826,0.202578947,0.155,0.244,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-08-29,-87.73907951,-18.18664392,22000,55449.24,10129.58333,151.25,1.92,0,11.07857143,0.076210526,0.032,0.126,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-06,-67.32094973,22.08160346,17018.03846,51640,10155.33333,156.7307692,1.92,0,11.075,0.208736842,0.165,0.268,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-07,-105.490701,72.9345204,16163.69231,48779.03704,10143,160.6923077,1.92,0,17.47058824,0.176736842,0.125,0.218,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-08,93.97660853,103.3637941,22000,44910.32143,10114.41667,168.1481481,1.92,0,23.05789474,0.212263158,0.154,0.307,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-09,-29.26498719,115.0582328,11936.32432,34372.97368,10092.95833,171.8918919,1.92,0,15.96363636,0.113657895,0.054,0.207,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-10,-28.66662106,79.36252903,11165.56667,46793.80645,10104.29167,165.9666667,1.92,0,12.4,0.117,0.078,0.191,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-11,-11.83280576,48.53402193,12253.32258,46689.21875,10102.95833,156.2903226,1.92,0,12.12173913,0.107026316,0.064,0.172,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-12,-4.222274415,16.52787646,15405.53846,52533.96296,10110,149.1923077,1.92,0,13.38571429,0.121184211,0.069,0.177,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-13,-68.46299768,28.97100698,18136.78571,48876.21429,10112.25,154.4285714,2.769230769,0,16.52173913,0.115605263,0.1,0.129,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-14,-102.9245046,131.2792423,22000,55449.24,10095.25,122.6666667,1.92,0,13.22916667,0.059815789,0.038,0.104,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-15,-36.75566948,23.92091161,22000,55449.24,10091.83333,116,1.92,0,12.50454545,0.090552632,0.066,0.158,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-16,-23.72308882,24.18666562,22000,55449.24,10107.29167,123.7916667,1.92,0,10.10454545,0.068929825,0.019,0.203,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-17,-48.5196735,-27.34337998,22000,55449.24,10112.95833,109.2916667,1.92,0,9.604166667,0.073210526,0.021,0.164,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-18,13.2314305,54.03185971,22000,55449.24,10108,115.375,1.92,0,10.66666667,0.038605263,0.019,0.108,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-19,-33.57918957,87.21398733,14995.58065,44388.4375,10085.125,132.5806452,1.92,0,12.35714286,0.105921053,0.061,0.172,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-20,-50.14875856,39.7978676,12037.17857,48467.13793,10084.25,149.4285714,1.92,0,13.735,0.261447368,0.225,0.334,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-21,-40.74318644,26.38866196,6820.178571,48078.72414,10135.58333,153.9642857,1.92,0,16.49565217,0.174657895,0.117,0.238,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-22,-37.92411476,108.3867769,17971.03704,48646.25,10132.45833,152,1.92,0,14.68333333,0.136947368,0.117,0.186,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-23,37.54240613,-19.22005932,20281.44,52533.96296,10112.25,152.6538462,1.92,0,9.360869565,0.129105263,0.091,0.176,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-24,-22.33103794,95.38765625,11242.73077,51232.5,10107.29167,146.4074074,1.92,0,8.039130435,0.206657895,0.124,0.329,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-25,-31.18966614,147.6560921,7144.346154,49494.2963,10121.45833,146.0769231,1.92,0,15.825,0.397842105,0.325,0.426,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-26,-73.61936608,164.3755533,13659.87097,41811.0625,10133.29167,149.1935484,1.92,0,18.63913043,0.3571,0.338,0.406,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-27,-21.14018179,84.67551768,13184.3871,42213.5,10124.59091,160.9,1.92,0,20.13181818,0.228580645,0.178,0.294,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-28,-26.55057563,92.05785203,7215.5,46633.40741,10110.57143,166.65,1.92,0,15.20434783,0.196578947,0.161,0.233,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-29,-55.63525267,77.22716479,11474.76923,52533.96296,10112,139.4666667,1.92,0,9.447368421,0.1035,0.082,0.122,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-09-30,23.48698631,41.41388429,21184.91667,54419.36,10110,128.8571429,1.92,0,12.23333333,0.128289474,0.075,0.181,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-01,-97.48322251,144.8337253,17975.5,91778.07692,10101.33333,135.8181818,1,0,8.915,0.084263158,0.051,0.144,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-04,-100.22027,81.52833733,7412.090909,43836.29412,10135.75,159.3333333,1.766666667,14.26666667,4,0.200473684,0.18,0.243,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-05,-103.7638853,49.27493909,11685.13793,48889.86667,10143.25,146.4285714,1,0,6.104347826,0.151,0.126,0.168,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-07,-62.33110744,29.83475667,8086.40625,45908.33333,10077.91667,138.90625,1.92,0,9.07,0.237263158,0.206,0.255,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-08,-47.88352361,25.46086947,11704.60606,44889.44118,10092.04167,144.1818182,1.92,0,9.876470588,0.160736842,0.125,0.187,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-09,-3.363324314,62.10297256,10513.73077,52533.96296,10099,132.5,1.92,0,8.936363636,0.153263158,0.122,0.197,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-10,2.846621959,116.4941403,11418.6,47831.90323,10098.41667,126.3333333,1.92,0,9.790909091,0.178214286,0.155,0.273,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-11,-92.74504052,127.3576177,14324.08333,55449.24,10098.95833,97.875,2.045454545,0,7.39,0.209,0.152,0.259,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-12,13.60528131,-34.16189498,22000,55449.24,10081.875,101.0416667,1.92,0,7.628571429,0.108526316,0.067,0.139,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-15,-36.18733292,42.17663843,22000,55063.08,10156.95833,30.31818182,1.92,0,5.082352941,0.0955,0.078,0.107,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-16,21.56511527,88.69357244,22000,55449.24,10158.20833,-52.81818182,1.92,0,6.589473684,0.063684211,0.039,0.114,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-17,-84.89670026,20.12214645,22000,55449.24,10164,32.45833333,1.92,0,7.495652174,0.089736842,0.06,0.162,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-18,-18.6306148,106.8619911,21187.44444,50269.78571,10163.04167,38.40740741,1.92,0,8.265,0.062087719,0.019,0.163,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-19,10.77034035,56.85373484,22000,55449.24,10149.75,32.91666667,1.92,0,7.278947368,0.062649123,0.019,0.153,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-20,-90.17083072,123.8587811,22000,55449.24,10130.04167,29.125,1.92,0,8.1375,0.051289474,0.019,0.098,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-21,-4.132744973,40.28109052,22000,55449.24,10120.33333,82.08333333,1.92,0,9.073684211,0.116710526,0.089,0.161,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-22,2.798542697,58.98879687,12212.39394,43942.88235,10116.33333,142,1.92,0,11.84210526,0.162,0.137,0.184,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-23,0.559383679,69.88634648,15039.60714,45415.06897,10115.95833,142.8214286,1.92,0,19.36818182,0.232289474,0.144,0.311,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-24,25.67216664,63.63643067,16214.6,44665.32258,10125.375,143.1666667,1.92,0,15.79545455,0.171210526,0.124,0.237,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-25,-51.86478944,93.29668348,9752.59375,39812.54545,10150.25,157.53125,1.92,0,16.74347826,0.224447368,0.188,0.26,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-26,-46.32480651,82.54314489,22000,51393.96,10153.83333,139.9166667,1.92,0,22.045,0.141473684,0.118,0.192,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-27,-4.059944855,109.1363063,22000,52202.53846,10146.875,119.6,1.92,0,21.4,0.147710526,0.099,0.231,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-30,-49.12203583,85.87635522,10001.14286,48411.62069,10126.125,132.8214286,1.92,0,13.8,0.19325,0.141,0.321,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-10-31,-142.9505445,100.9057389,19001.24138,44705.8,10147.16667,108.6206897,1.92,0,14.95333333,0.121184211,0.102,0.147,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-11-01,72.63755503,100.3704725,22000,91778.07692,10162.91667,45.09090909,1.92,0,12.51363636,0.069315789,0.043,0.095,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-11-02,-46.30238022,60.38236832,22000,55449.24,10169.5,41.91666667,1.92,0,11.67727273,0.061342105,0.025,0.13,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-11-03,52.77374304,-7.026136198,20674.66667,55449.24,10139.875,65.08333333,1.92,0,13.48571429,0.104017544,0.03,0.232,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-11-05,-86.23816712,69.96120584,10551.27027,36818.68421,10117,141.3243243,1.92,0,11.2375,0.100157895,0.077,0.135,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-11-06,8.832026841,28.74770635,12095.96429,49965.31034,10123.45833,127.9642857,1.92,0,10.23333333,0.142157895,0.106,0.194,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
72297603166,2018-11-08,-49.582805,155.3280024,13772.96154,49196.33333,10139,122.6538462,1.92,0,19.39545455,0.201131579,0.185,0.22,3S31A,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.9338248256995 33.79558357488509, -117.9338248256995 33.83290166381627, -117.9787405899055 33.83290166381627, -117.9787405899055 33.79558357488509, -117.9338248256995 33.79558357488509))",33.81424262,117.9562827
